Name,cvss,description,detection_method,detection_result,host,impact,insight,instances,log_method,plugin,plugin_details,port,product_detection_result,protocol,references,severity,solution,source,source_file
Apache HTTP Server < 2.4.54 Multiple Vulnerabilities - Linux,['9.8'],['Apache HTTP Server is prone to multiple vulnerabilities.'],"['Checks if a vulnerable version is present on the target host.', 'Details: Apache HTTP Server < 2.4.54 Multiple Vulnerabilities - Linux', 'OID:1.3.6.1.4.1.25623.1.0.148252', 'Version used: 2022-06-20T03:04:15Z']","['Installed version: 2.4.7', 'Fixed version: 2.4.54', 'Installation', 'path / port: 80/tcp']",172.30.39.1,"['CVE-2022-26377: mod_proxy_ajp: Possible request smuggling', 'CVE-2022-28614: Read beyond bounds via ap_rwrite()', 'CVE-2022-28615: Read beyond bounds in ap_strcmp_match()', 'CVE-2022-29404: Denial of service in mod_lua r:parsebody', 'CVE-2022-30556: Information disclosure in mod_lua with websockets', 'CVE-2022-31813: mod_proxy X-Forwarded-For dropped by hop-by-hop mechanism']","['The following vulnerabilities exist:', 'CVE-2022-26377: mod_proxy_ajp: Possible request smuggling', 'CVE-2022-28614: Read beyond bounds via ap_rwrite()', 'CVE-2022-28615: Read beyond bounds in ap_strcmp_match()', 'CVE-2022-29404: Denial of service in mod_lua r:parsebody', 'CVE-2022-30556: Information disclosure in mod_lua with websockets', 'CVE-2022-31813: mod_proxy X-Forwarded-For dropped by hop-by-hop mechanism']",[],[],,{},80,"['Product: cpe:/a:apache:http_server:2.4.7', 'Method: Apache HTTP Server Detection Consolidation', 'OID: 1.3.6.1.4.1.25623.1.0.117232)']",tcp,"['cve: CVE-2022-26377', 'cve: CVE-2022-28614', 'cve: CVE-2022-28615', 'cve: CVE-2022-29404', 'cve: CVE-2022-30556']",CRITICAL,"['Solution type: VendorFix', 'Update to version 2.4.54 or later.']",OPENVAS,openvas_adamdoupe_wackopicko
"PHP < 7.1.33, 7.2.x < 7.2.24, 7.3.x < 7.3.11 RCE Vulnerability - Version Check",['9.8'],"['PHP is prone to a remote code execution (RCE) vulnerability in certain nginx + php-fpm congurations.', 'Quality of Detection (QoD): 30%']","['Checks if a vulnerable version is present on the target host.', 'Details: PHP < 7.1.33, 7.2.x < 7.2.24, 7.3.x < 7.3.11 RCE Vulnerability - Version Check OID:1.3.6.1.4.1.25623.1.0.108692', 'Version used: 2025-09-24T05:39:03Z']","['Installed version: 5.5.9', 'Fixed version: 7.1.33', 'Installation path / port: 80/tcp']",172.30.39.1,['Successful exploitation would allow an unauthenticated remote attacker to execute arbitrary code on the target machine.'],"[""""The le sapi/fpm/fpm/fpm_main.c contains pointer arithmetic that assumes that env_path_info has a prex equal to the path to the php script. However, the code does not check this assumption is satised. The absence of the check can lead to an invalid pointer in the 'path_info' variable."""", """"Such conditions can be achieved in a pretty standard Nginx conguration. The regexp in 'fastcgi_split_path_info' directive can be broken using the newline character (in encoded form, %0a). Broken regexp leads to empty PATH_INFO, which triggers the bug.""""]",[],[],,{},80,"['cpe:/a:php:php:5.5.9', 'Detected by PHP Detection Consolidation (OID: 1.3.6.1.4.1.25623.1.0.171722)', 'Product: cpe:/a:php:php:5.5.9', 'Method: PHP Detection Consolidation', 'OID: 1.3.6.1.4.1.25623.1.0.171722']",tcp,"['cve: CVE-2019-11043', 'url: https://bugs.php.net/bug.php?id=78599', 'url: https://www.php.net/ChangeLog-7.php#7.3.11', 'url: https://www.php.net/ChangeLog-7.php#7.2.24', 'url: https://www.php.net/ChangeLog-7.php#7.1.33', 'url: https://github.com/neex/phuip-fpizdam', 'url: https://www.cisa.gov/known-exploited-vulnerabilities-catalog', 'cisa: Known Exploited Vulnerability (KEV) catalog', 'cert-bund: WID-SEC-2022-0418', 'cert-bund: CB-K20/0081', 'cert-bund: CB-K19/0943', 'dfn-cert: DFN-CERT-2022-2638', 'dfn-cert: DFN-CERT-2020-0415', 'dfn-cert: DFN-CERT-2020-0193', 'dfn-cert: DFN-CERT-2019-2283', 'dfn-cert: DFN-CERT-2019-2206']",Critical,"['Solution type: VendorFix', 'Update to version 7.1.33, 7.2.24, 7.3.11 or later.', 'As an alternative a workaround to update the nginx conguration to mitigate this vulnerability is described at the PHP.net bugtracker linked in the references.']",OPENVAS,openvas_adamdoupe_wackopicko
PHP < 7.0.12 RCE / DoS Vulnerability - Linux,['9.8'],"['PHP is prone to a remote code execution (RCE) or denial of service (DoS) vulnerability.', 'Quality of Detection (QoD): 30%']","['Checks if a vulnerable version is present on the target host.', 'Details: PHP < 7.0.12 RCE / DoS Vulnerability - Linux OID:1.3.6.1.4.1.25623.1.0.117800', 'Version used: 2025-09-24T05:39:03Z']","['Installed version: 5.5.9', 'Fixed version: 7.0.12', 'Installation path / port: 80/tcp']",172.30.39.1,"['The SplObjectStorage unserialize implementation in ext/spl/spl_observer.c does not verify that a key is an object, which allows remote attackers to execute arbitrary code or cause a denial of service (uninitialized memory access) via crafted serialized data.']","['The SplObjectStorage unserialize implementation in ext/spl/spl_observer.c does not verify that a key is an object, which allows remote attackers to execute arbitrary code or cause a denial of service (uninitialized memory access) via crafted serialized data.']",[],[],,{},80,"['cpe:/a:php:php:5.5.9', 'Detected by PHP Detection Consolidation (OID: 1.3.6.1.4.1.25623.1.0.171722)', 'Product: cpe:/a:php:php:5.5.9', 'Method: PHP Detection Consolidation']",tcp,"['cve: CVE-2016-7480', 'url: https://www.php.net/ChangeLog-7.php#7.0.12', 'url: https://bugs.php.net/bug.php?id=73257', 'url: http://blog.checkpoint.com/2016/12/27/check-point-discovers-three-zero-day-  ->vulnerabilities-web-programming-language-php-7', 'cert-bund: CB-K17/0318', 'dfn-cert: DFN-CERT-2017-0325']",CRITICAL,"['Solution type: VendorFix', 'Update to version 7.0.12 or later.']",OPENVAS,openvas_adamdoupe_wackopicko
Apache HTTP Server <= 2.4.51 Buer Overow Vulnerability - Linux,['9.8'],['Apache HTTP Server is prone to a buer overow vulnerability.'],"['Checks if a vulnerable version is present on the target host.', 'Details: Apache HTTP Server <= 2.4.51 Buffer Overflow Vulnerability - Linux OID:1.3.6.1.4.1.25623.1.0.117856 Version used: 2021-12-23T12:12:57Z']","['Installed version: 2.4.7', 'Fixed version: 2.4.52', 'Installation path / port: 80/tcp']",172.30.39.1,['A carefully crafted request body can cause a buer overow in the mod_lua multipart parser (r:parsebody() called from Lua scripts).'],"['A carefully crafted request body can cause a buer overow in the mod_lua multipart parser (r:parsebody() called from Lua scripts).', 'Aected Software/OS: Apache HTTP Server versions through 2.4.51.']",[],[],,{},80,"['cpe:/a:apache:http_server:2.4.7', 'Detected by Apache HTTP Server Detection Consolidation (OID: 1.3.6.1.4.1.25623.1.0.117232)']",tcp,"['cve: CVE-2021-44790', 'url: https://httpd.apache.org/security/vulnerabilities_24.html', 'cert-bund: WID-SEC-2024-1591', 'cert-bund: WID-SEC-2024-0064', 'cert-bund: WID-SEC-2022-1908', 'cert-bund: WID-SEC-2022-1767', 'cert-bund: WID-SEC-2022-1057', 'cert-bund: WID-SEC-2022-0727', 'cert-bund: WID-SEC-2022-0432', 'cert-bund: WID-SEC-2022-0302', 'cert-bund: WID-SEC-2022-0190', 'cert-bund: CB-K22/0619', 'cert-bund: CB-K21/1296', 'dfn-cert: DFN-CERT-2022-1116', 'dfn-cert: DFN-CERT-2022-1115', 'dfn-cert: DFN-CERT-2022-1114', 'dfn-cert: DFN-CERT-2022-0747', 'dfn-cert: DFN-CERT-2022-0369', 'dfn-cert: DFN-CERT-2022-0192', 'dfn-cert: DFN-CERT-2022-0098', 'dfn-cert: DFN-CERT-2022-0068', 'dfn-cert: DFN-CERT-2021-2656']",Critical,"['Solution type: VendorFix', 'Update to version 2.4.52 or later.']",OPENVAS,openvas_adamdoupe_wackopicko
"PHP < 5.6.31, 7.0.x < 7.0.21, 7.1.x < 7.1.7 Multiple Vulnerabilities (Jul 2017) - Linux",['7.0'],['PHP is prone to multiple vulnerabilities.'],"['Checks if a vulnerable version is present on the target host.', 'Details: PHP < 5.6.31, 7.0.x < 7.0.21, 7.1.x < 7.1.7 Multiple Vulnerabilities (Jul 2017). OID:1.3.6.1.4.1.25623.1.0.811482 Version used: 2025-09-24T05:39:03Z']","['Installed version: 5.5.9', 'Fixed version: 5.6.31', 'Installation path / port: 80/tcp']",172.30.39.1,"['Successfully exploiting these issues allow remote attackers to leak information from the interpreter, crash PHP interpreter and also disclose sensitive information.']","['The following vulnerabilities exist:', 'An ext/date/lib/parse_date.c out-of-bounds read aecting the php_parse_date function.', 'The openssl extension PEM sealing code did not check the return value of the OpenSSL sealing function.', """"lack of bounds checks in the date extension's timelib_meridian parsing code."""", """"A stack-based buer overow in the zend_ini_do_op() function in the 'Zend/zend_ini_parser.c' script."""", 'The GIF decoding function gdImageCreateFromGifCtx in gd_gif_in.c in the GD Graphics Library (aka libgd) does not zero colorMap arrays before use.', 'Heap buer overread (READ: 1) nish_nested_data from unserialize', 'oniguruma upstream x']",[],[],,{},80,"['Product: cpe:/a:php:php:5.5.9', 'Detected by PHP Detection Consolidation (OID: 1.3.6.1.4.1.25623.1.0.171722)']",tcp,"['cve: CVE-2017-7890', 'cve: CVE-2017-9224', 'cve: CVE-2017-9225', 'cve: CVE-2017-9226', 'cve: CVE-2017-9227', 'cve: CVE-2017-9228', 'cve: CVE-2017-9229', 'cve: CVE-2017-11144', 'cve: CVE-2017-11145', 'cve: CVE-2017-11628', 'cve: CVE-2017-12933', 'url: http://www.php.net/ChangeLog-5.php', 'url: http://www.securityfocus.com/bid/99492', 'url: http://www.securityfocus.com/bid/99550', 'url: http://www.securityfocus.com/bid/99605', 'url: http://www.securityfocus.com/bid/99612', 'url: http://www.securityfocus.com/bid/99489', 'url: http://www.php.net/ChangeLog-7.php', 'cert-bund: WID-SEC-2023-2719', 'cert-bund: WID-SEC-2023-2718', 'cert-bund: CB-K18/0270', 'cert-bund: CB-K18/0048', 'cert-bund: CB-K17/2123', 'cert-bund: CB-K17/1575', 'cert-bund: CB-K17/1573', 'cert-bund: CB-K17/1562', 'cert-bund: CB-K17/1468', 'cert-bund: CB-K17/1461', 'cert-bund: CB-K17/1373', 'cert-bund: CB-K17/1358', 'cert-bund: CB-K17/1132', 'cert-bund: CB-K17/1011', 'cert-bund: CB-K17/0908', 'dfn-cert: DFN-CERT-2020-1221', 'dfn-cert: DFN-CERT-2020-0484']",HIGH,"['Solution type: VendorFix', 'Update to version 5.6.31, 7.0.21, 7.1.7 or later.']",OPENVAS,openvas_adamdoupe_wackopicko
Apache HTTP Server < 2.4.49 Multiple Vulnerabilities - Linux,['9.8'],"['Apache HTTP Server is prone to multiple vulnerabilities.', 'Quality of Detection (QoD): 30%']","['Checks if a vulnerable version is present on the target host.', 'Details: Apache HTTP Server < 2.4.49 Multiple Vulnerabilities - Linux OID:1.3.6.1.4.1.25623.1.0.146725', 'Version used: 2022-08-09T10:11:17Z']","['Installed version: 2.4.7', 'Fixed version: 2.4.49', 'Installation path / port: 80/tcp']",172.30.39.1,[],"['The following vulnerabilities exist:', '- CVE-2021-34798: NULL pointer dereference in httpd core', '- CVE-2021-39275: ap_escape_quotes buer overow', '- CVE-2021-40438: mod_proxy SSRF']",[],[],,{},80,"['cpe:/a:apache:http_server:2.4.7', 'Detected by Apache HTTP Server Detection Consolidation (OID: 1.3.6.1.4.1.25623.1.0.117232)', 'Product: cpe:/a:apache:http_server:2.4.7', 'Method: Apache HTTP Server Detection Consolidation', 'OID: 1.3.6.1.4.1.25623.1.0.117232']",tcp,"['cve: CVE-2021-34798', 'cve: CVE-2021-39275', 'cve: CVE-2021-40438', 'cisa: Known Exploited Vulnerability (KEV) catalog', 'url: https://www.cisa.gov/known-exploited-vulnerabilities-catalog', 'url: https://httpd.apache.org/security/vulnerabilities_24.html', 'cert-bund: WID-SEC-2024-2180', 'cert-bund: WID-SEC-2024-1591', 'cert-bund: WID-SEC-2024-0186', 'cert-bund: WID-SEC-2024-0064', 'cert-bund: WID-SEC-2023-1969', 'cert-bund: WID-SEC-2023-1016', 'cert-bund: WID-SEC-2022-1298', 'cert-bund: WID-SEC-2022-1189', 'cert-bund: WID-SEC-2022-0724', 'cert-bund: WID-SEC-2022-0190', 'cert-bund: CB-K22/0476', 'cert-bund: CB-K22/0465', 'cert-bund: CB-K22/0463', 'cert-bund: CB-K21/0992', 'dfn-cert: DFN-CERT-2023-0881', 'dfn-cert: DFN-CERT-2022-2405', 'dfn-cert: DFN-CERT-2022-2167', 'dfn-cert: DFN-CERT-2022-0904', 'dfn-cert: DFN-CERT-2022-0878', 'dfn-cert: DFN-CERT-2022-0872', 'dfn-cert: DFN-CERT-2022-0869', 'dfn-cert: DFN-CERT-2022-0672', 'dfn-cert: DFN-CERT-2022-0207', 'dfn-cert: DFN-CERT-2022-0119', 'dfn-cert: DFN-CERT-2022-0098', 'dfn-cert: DFN-CERT-2021-2629', 'dfn-cert: DFN-CERT-2021-2471', 'dfn-cert: DFN-CERT-2021-2185', 'dfn-cert: DFN-CERT-2021-2164', 'dfn-cert: DFN-CERT-2021-2153', 'dfn-cert: DFN-CERT-2021-2098', 'dfn-cert: DFN-CERT-2021-2090', 'dfn-cert: DFN-CERT-2021-2047', 'dfn-cert: DFN-CERT-2021-2020']",Critical,"['Solution type: VendorFix', 'Update to version 2.4.49 or later.']",OPENVAS,openvas_adamdoupe_wackopicko
"PHP < 5.6.30, 7.x < 7.0.15, 7.1.x < 7.1.1 Multiple Vulnerabilities (Jan 2017) - Linux",['9.0'],['PHP is prone to multiple vulnerabilities.'],"['Checks if a vulnerable version is present on the target host.', 'Details: PHP < 5.6.30, 7.x < 7.0.15, 7.1.x < 7.1.1 Multiple Vulnerabilities (Jan 2017) -.', 'OID:1.3.6.1.4.1.25623.1.0.108052', 'Version used: 2025-09-24T05:39:03Z']","['Installed version: 5.5.9', 'Fixed version: 5.6.30', 'Installation path / port: 80/tcp', 'Solution:']",172.30.39.1,[],"['The following aws exist:', 'CVE-2016-10161: Heap out of bounds read on unserialize in nish_nested_data()', 'CVE-2016-10158: FPE when parsing a tag format', 'CVE-2016-10168: Signed Integer Overow gd_io.c', 'CVE-2016-10167: DOS vulnerability in gdImageCreateFromGd2Ctx()', 'CVE-2017-11147: Seg fault when loading hostile phar', 'CVE-2016-10160: Memory corruption when loading hostile phar', 'CVE-2016-10159: Crash while loading hostile phar archive']",[],[],,{},80,"['cpe:/a:php:php:5.5.9', 'Detected by PHP Detection Consolidation (OID: 1.3.6.1.4.1.25623.1.0.171722)']",tcp,"['cve: CVE-2016-10158', 'cve: CVE-2016-10159', 'cve: CVE-2016-10160', 'cve: CVE-2016-10161', 'cve: CVE-2016-10167', 'cve: CVE-2016-10168', 'cve: CVE-2017-11147', 'url: http://www.php.net/ChangeLog-5.php', 'url: http://www.php.net/ChangeLog-7.php', 'url: http://bugs.php.net/73825', 'url: http://bugs.php.net/73737', 'url: http://bugs.php.net/73869', 'url: http://bugs.php.net/73868', 'url: http://bugs.php.net/73773', 'url: http://bugs.php.net/73768', 'url: http://bugs.php.net/73764', 'cert-bund: WID-SEC-2023-2718', 'cert-bund: CB-K17/1957', 'cert-bund: CB-K17/1575', 'cert-bund: CB-K17/1461', 'cert-bund: CB-K17/1358', 'cert-bund: CB-K17/1252', 'cert-bund: CB-K17/0527', 'cert-bund: CB-K17/0327', 'cert-bund: CB-K17/0318', 'cert-bund: CB-K17/0269', 'cert-bund: CB-K17/0264', 'cert-bund: CB-K17/0232', 'cert-bund: CB-K17/0182', 'cert-bund: CB-K17/0141', 'dfn-cert: DFN-CERT-2018-0835', 'dfn-cert: DFN-CERT-2017-2044', 'dfn-cert: DFN-CERT-2017-1647', 'dfn-cert: DFN-CERT-2017-1529', 'dfn-cert: DFN-CERT-2017-1420', 'dfn-cert: DFN-CERT-2017-1295', 'dfn-cert: DFN-CERT-2017-0532', 'dfn-cert: DFN-CERT-2017-0334', 'dfn-cert: DFN-CERT-2017-0325', 'dfn-cert: DFN-CERT-2017-0274', 'dfn-cert: DFN-CERT-2017-0270', 'dfn-cert: DFN-CERT-2017-0234', 'dfn-cert: DFN-CERT-2017-0179', 'dfn-cert: DFN-CERT-2017-0144']",Critical,"['Solution type: VendorFix', 'Update to version 5.6.30, 7.0.15, 7.1.1 or later.']",OPENVAS,openvas_adamdoupe_wackopicko
"PHP < 5.6.28, 7.x < 7.0.13 Multiple Vulnerabilities (Nov 2016) - Linux",['9.8'],['PHP is prone to multiple vulnerabilities.'],"['Checks if a vulnerable version is present on the target host.', 'Details: PHP < 5.6.28, 7.x < 7.0.13 Multiple Vulnerabilities (Nov 2016) - Linux', 'OID:1.3.6.1.4.1.25623.1.0.811489', 'Version used: 2025-09-24T05:39:03Z']","['Installed version: 5.5.9', 'Fixed version: 5.6.28', 'Installation path / port: 80/tcp']",172.30.39.1,[],"['The following aws exist:', 'CVE-2016-8670: Stack Buer Overow in GD dynamicGetbuf', 'CVE-2016-9933: Multiple denial of service (DoS) vulnerabilities', 'CVE-2016-9934: Multiple denial of service (DoS) vulnerabilities', 'CVE-2016-10397: Security bypass vulnerability']",[],[],,{},80,"['cpe:/a:php:php:5.5.9', 'Detected by PHP Detection Consolidation (OID: 1.3.6.1.4.1.25623.1.0.171722)']",tcp,"['cve: CVE-2016-8670', 'cve: CVE-2016-9933', 'cve: CVE-2016-9934', 'cve: CVE-2016-10397', 'url: http://www.php.net/ChangeLog-5.php', 'url: http://www.php.net/ChangeLog-7.php', 'url: http://bugs.php.net/73280', 'url: http://bugs.php.net/72696', 'url: http://bugs.php.net/73331', 'url: http://bugs.php.net/73192', 'cert-bund: CB-K17/1575']",CRITICAL,"['Solution type: VendorFix', 'Update to version 5.6.28, 7.0.13 or later.']",OPENVAS,openvas_adamdoupe_wackopicko
"PHP < 5.6.27, 7.x < 7.0.12 Multiple DoS Vulnerabilities (Oct 2016) - Linux",['9.8'],['PHP is prone to multiple denial of service (DoS) vulnerabilities.'],"['Checks if a vulnerable version is present on the target host.', 'Details: PHP < 5.6.27, 7.x < 7.0.12 Multiple DoS Vulnerabilities (Oct 2016) - Linux', 'OID:1.3.6.1.4.1.25623.1.0.809338', 'Version used: 2025-09-24T05:39:03Z']","['Installed version: 5.5.9', 'Fixed version: 5.6.27', 'Installation', 'path / port: 80/tcp']",172.30.39.1,"['Successfully exploiting these issues allows a remote attacker to cause a DoS, or possibly have unspecied other impact.']","['The following aws exist:', '- Integer Overow in gdImageWebpCtx of gd_webp.c', '- Use After Free in PHP7 unserialize()']",[],[],,{},80,"['cpe:/a:php:php:5.5.9', 'Detected by PHP Detection Consolidation (OID: 1.3.6.1.4.1.25623.1.0.171722)', 'Product: cpe:/a:php:php:5.5.9', 'Method: PHP Detection Consolidation', 'OID: 1.3.6.1.4.1.25623.1.0.171722)']",tcp,"['cve: CVE-2016-7568', 'cve: CVE-2016-9137', 'url: http://www.php.net/ChangeLog-5.php', 'url: http://www.securityfocus.com/bid/93184', 'url: http://www.securityfocus.com/bid/93577', 'url: http://www.php.net/ChangeLog-7.php', 'url: http://seclists.org/oss-sec/2016/q3/639', 'url: https://bugs.php.net/bug.php?id=73003', 'url: https://bugs.php.net/bug.php?id=73147', 'cert-bund: CB-K17/0327', 'cert-bund: CB-K17/0269', 'cert-bund: CB-K16/1941', 'cert-bund: CB-K16/1868', 'cert-bund: CB-K16/1854', 'cert-bund: CB-K16/1811', 'cert-bund: CB-K16/1645', 'cert-bund: CB-K16/1606', 'cert-bund: CB-K16/1603', 'dfn-cert: DFN-CERT-2017-0334', 'dfn-cert: DFN-CERT-2017-0274', 'dfn-cert: DFN-CERT-2016-2047', 'dfn-cert: DFN-CERT-2016-1974', 'dfn-cert: DFN-CERT-2016-1961', 'dfn-cert: DFN-CERT-2016-1918', 'dfn-cert: DFN-CERT-2016-1745', 'dfn-cert: DFN-CERT-2016-1704', 'dfn-cert: DFN-CERT-2016-1700']",Critical,"['Solution type: VendorFix', 'Update to version 5.6.27, 7.0.12 or later.']",OPENVAS,openvas_adamdoupe_wackopicko
"PHP < 5.6.26, 7.x < 7.0.11 Multiple Vulnerabilities (Sep 2016) - Linux",['9.8'],['PHP is prone to multiple vulnerabilities.'],"['Checks if a vulnerable version is present on the target host.', 'Details: PHP < 5.6.26, 7.x < 7.0.11 Multiple Vulnerabilities (Sep 2016) - Linux  OID:1.3.6.1.4.1.25623.1.0.809317', 'Version used: 2025-09-24T05:39:03Z']","['Installed version: 5.5.9', 'Fixed version: 5.6.26', 'Installation', 'path / port: 80/tcp']",172.30.39.1,"['Successfully exploiting this issue allow remote attackers to cause a denial of service, or possibly have unspecied other impact.']","['The following aws exist:', """"- Use-after-free vulnerability in the 'wddx_stack_destroy' function in 'ext/wddx/wddx.c' script."""", """"- Improper verication of a BIT eld has the UNSIGNED_FLAG ag in  'ext/mysqlnd/mysqlnd_wireprotocol.c' script."""", '- The ZIP signature-verication feature does not ensure that the uncompressed_lesize eld is large enough.', """"- The script 'ext/spl/spl_array.c' proceeds with SplArray unserialization without validating a return value and data type."""", """"- The script 'ext/intl/msgformat/msgformat_format.c' does not properly restrict the locale length provided to the Locale class in the ICU library."""", '- An error in the php_wddx_push_element function in ext/wddx/wddx.c.']",[],[],,{},80,"['cpe:/a:php:php:5.5.9', 'Detected by PHP Detection Consolidation (OID: 1.3.6.1.4.1.25623.1.0.171722)', 'Product: cpe:/a:php:php:5.5.9', 'Method: PHP Detection Consolidation', 'OID: 1.3.6.1.4.1.25623.1.0.171722)']",tcp,"['cve: CVE-2016-7568', 'cve: CVE-2016-9137', 'cve: CVE-2016-7412', 'cve: CVE-2016-7413', 'cve: CVE-2016-7414', 'cve: CVE-2016-7416', 'cve: CVE-2016-7417', 'cve: CVE-2016-7418', 'url: http://www.php.net/ChangeLog-5.php', 'url: http://www.securityfocus.com/bid/93184', 'url: http://www.securityfocus.com/bid/93577', 'url: http://www.php.net/ChangeLog-7.php', 'url: http://seclists.org/oss-sec/2016/q3/639', 'url: https://bugs.php.net/bug.php?id=73003', 'url: https://bugs.php.net/bug.php?id=73147', 'cert-bund: CB-K17/0327', 'cert-bund: CB-K17/0269', 'cert-bund: CB-K16/1941', 'cert-bund: CB-K16/1868', 'cert-bund: CB-K16/1854', 'cert-bund: CB-K16/1811', 'cert-bund: CB-K16/1645', 'cert-bund: CB-K16/1606', 'cert-bund: CB-K16/1603', 'dfn-cert: DFN-CERT-2017-0334', 'dfn-cert: DFN-CERT-2017-0274', 'dfn-cert: DFN-CERT-2016-2047', 'dfn-cert: DFN-CERT-2016-1974', 'dfn-cert: DFN-CERT-2016-1961', 'dfn-cert: DFN-CERT-2016-1918', 'dfn-cert: DFN-CERT-2016-1745', 'dfn-cert: DFN-CERT-2016-1704', 'dfn-cert: DFN-CERT-2016-1700']",CRITICAL,"['Solution type: VendorFix', 'Update to version 5.6.26, 7.0.11 or later.']",OPENVAS,openvas_adamdoupe_wackopicko
