Name,description,detection_result,detection_method,product_detection_result,impact,solution,insight,log_method,cvss,port,protocol,severity,references,plugin,identification,http_info,source,llm,target,host
Apache HTTP Server 'Whitespace Defects' Multiple Vulnerabilities,['Apache HTTP Server is prone to multiple vulnerabilities.'],"['Installed version: 2.4.7', 'Fixed version: 2.4.25', 'Installation path / port: 80/tcp']","['Checks if a vulnerable version is present on the target host.', ""Details: Apache HTTP Server 'Whitespace Defects' Multiple Vulnerabilities"", 'OID:1.3.6.1.4.1.25623.1.0.812033', 'Version used: 2022-09-09T10:12:35Z']","['cpe:/a:apache:http_server:2.4.7', 'Detected by Apache HTTP Server Detection Consolidation (OID: 1.3.6.1.4.1.25623.1', '->.0.117232)', 'Product: cpe:/a:apache:http_server:2.4.7', 'Method: Apache HTTP Server Detection Consolidation', 'OID: 1.3.6.1.4.1.25623.1.0.117232)']","['Successful exploitation will allow remote attackers to conduct request smuggling, response split-', 'ting and cache pollution attacks.', 'Successful exploitation will allow remote attackers to conduct request smuggling, response splitting and cache pollution attacks.']","['Solution type: VendorFix', 'Update to Apache HTTP Server 2.2.32 or 2.4.25 or later.']","[""Multiple flaws exist because the application accepted a broad pattern of unusual whitespace patterns from the user-agent, including bare CR, FF, VTAB in parsing the request line and request header lines, as well as HTAB in parsing the request line. Any bare CR present in request lines was treated as whitespace and remained in the request field member 'the_request', while a bare CR in the request header field name would be honored as whitespace, and a bare CR in the request header field value was retained the input headers array. Implied additional whitespace was accepted in the request line and prior to the ':' delimiter of any request header lines.""]",[],['7.5'],80.0,tcp,HIGH,"['cve: CVE-2025-1220', 'cve: CVE-2025-1735', 'cve: CVE-2025-6491', 'url: https://www.php.net/ChangeLog-8.php#8.1.33', 'url: https://www.php.net/ChangeLog-8.php#8.2.29', 'url: https://www.php.net/ChangeLog-8.php#8.3.23', 'url: https://www.php.net/ChangeLog-8.php#8.4.10', 'url: https://github.com/php/php-src/security/advisories/GHSA-3cr5-j632-f35r', 'url: https://github.com/php/php-src/security/advisories/GHSA-hrwm-9436-5mv3', 'url: https://github.com/php/php-src/security/advisories/GHSA-453j-q27h-5p8x', 'cert-bund: WID-SEC-2025-1460', 'dfn-cert: DFN-CERT-2025-1785', 'cve: CVE-2016-8743', 'url: https://httpd.apache.org/security/vulnerabilities_22.html', 'url: http://www.securityfocus.com/bid/95077', 'url: https://httpd.apache.org/security/vulnerabilities_24.html', 'cert-bund: WID-SEC-2025-0370', 'cert-bund: CB-K19/0354', 'cert-bund: CB-K18/0066', 'cert-bund: CB-K17/1854', 'cert-bund: CB-K17/1622', 'cert-bund: CB-K17/1279', 'cert-bund: CB-K17/1163', 'cert-bund: CB-K17/0955', 'cert-bund: CB-K17/0794', 'cert-bund: CB-K17/0704', 'cert-bund: CB-K17/0659', 'cert-bund: CB-K17/0527', 'cert-bund: CB-K17/0477', 'cert-bund: CB-K17/0185', 'cert-bund: CB-K16/1995', 'dfn-cert: DFN-CERT-2018-1764', 'dfn-cert: DFN-CERT-2018-1070', 'dfn-cert: DFN-CERT-2018-0077', 'dfn-cert: DFN-CERT-2017-1925', 'dfn-cert: DFN-CERT-2017-1692']",[],[],[],OPENVAS,pdfs_batch_v1_deepseek,openvas_hackersploit_bwapp-docker,172.30.9.4
Apache HTTP Server < 2.4.38 mod_session_cookie Vulnerability - Linux,['In Apache HTTP Server mod_session checks the session expiry time before decoding the session. This causes session expiry time to be ignored for mod_session_cookie sessions since the expiry time is loaded when the session is decoded.'],"['Installed version: 2.4.7', 'Fixed version: 2.4.38', 'Installation path / port: 80/tcp']","['Checks if a vulnerable version is present on the target host.', 'Details: Apache HTTP Server < 2.4.38 mod_session_cookie Vulnerability - Linux', 'OID:1.3.6.1.4.1.25623.1.0.141964', 'Version used: 2024-02-15T05:05:40Z']","['cpe:/a:apache:http_server:2.4.7', 'Detected by Apache HTTP Server Detection Consolidation (OID: 1.3.6.1.4.1.25623.1 ->.0.117232)']",[],"['Solution type: VendorFix', 'Update to version 2.4.38 or later.']",[],[],['7.5'],80.0,tcp,HIGH,"['cve: CVE-2018-17199', 'url: https://httpd.apache.org/security/vulnerabilities_24.html', 'cert-bund: CB-K19/0316', 'cert-bund: CB-K19/0071', 'dfn-cert: DFN-CERT-2021-1069', 'dfn-cert: DFN-CERT-2020-0673', 'dfn-cert: DFN-CERT-2019-2592', 'dfn-cert: DFN-CERT-2019-2456', 'dfn-cert: DFN-CERT-2019-0857', 'dfn-cert: DFN-CERT-2019-0690', 'dfn-cert: DFN-CERT-2019-0687', 'dfn-cert: DFN-CERT-2019-0198', 'dfn-cert: DFN-CERT-2019-0184']",[],[],[],OPENVAS,pdfs_batch_v1_deepseek,openvas_hackersploit_bwapp-docker,172.30.9.4
Apache HTTP Server < 2.4.39 mod_auth_digest Access Control Bypass Vulnerability - Linux,"['In Apache HTTP Server, a race condition in mod_auth_digest when running in a threaded server could allow a user with valid credentials to authenticate using another username, bypassing configured access control restrictions.', 'In Apache HTTP Server, a race condition in mod_auth_digest when running in a threaded server could allow a user with valid credentials to authenticate using another username, bypassing congured access control restrictions.']","['Installed version: 2.4.7', 'Fixed version: 2.4.39', 'Installation path / port: 80/tcp']","['Checks if a vulnerable version is present on the target host.', 'Details: Apache HTTP Server < 2.4.39 mod_auth_digest Access Control Bypass Vulnerability.', 'OID:1.3.6.1.4.1.25623.1.0.142220', 'Version used: 2024-02-15T05:05:40Z']","['cpe:/a:apache:http_server:2.4.7', 'Method: Apache HTTP Server Detection Consolidation', 'OID: 1.3.6.1.4.1.25623.1.0.117232', 'Product: cpe:/a:apache:http_server:2.4.7', 'OID: 1.3.6.1.4.1.25623.1.0.117232)']",[],"['Solution type: VendorFix', 'Update to version 2.4.39 or later.']",[],[],['7.5'],80.0,tcp,HIGH,"['cve: CVE-2018-17199', 'url: https://httpd.apache.org/security/vulnerabilities_24.html', 'cert-bund: CB-K19/0316', 'cert-bund: CB-K19/0071', 'dfn-cert: DFN-CERT-2021-1069', 'dfn-cert: DFN-CERT-2020-0673', 'dfn-cert: DFN-CERT-2019-2592', 'dfn-cert: DFN-CERT-2019-2456', 'cve: CVE-2019-0217', 'cert-bund: WID-SEC-2023-2047', 'cert-bund: CB-K19/0623', 'cert-bund: CB-K19/0267', 'dfn-cert: DFN-CERT-2019-0736', 'dfn-cert: DFN-CERT-2019-0690', 'dfn-cert: DFN-CERT-2019-0687', 'dfn-cert: DFN-CERT-2019-0680', 'dfn-cert: DFN-CERT-2019-0676']",[],[],[],OPENVAS,pdfs_batch_v1_deepseek,openvas_hackersploit_bwapp-docker,172.30.9.4
Apache HTTP Server < 2.4.58 'mod_macro' Out-of-bounds Read Vulnerability - Linux,['Apache HTTP Server is prone to an out-of-bounds read vulnerability in mod_macro.'],[],[],"['cpe:/a:apache:http_server:2.4.7', 'Detected by Apache HTTP Server Detection Consolidation (OID: 1.3.6.1.4.1.25623.1  ->.0.117232)']",[],"['Solution type: VendorFix', 'Update to version 2.4.39 or later.']",[],[],['7.5'],,,HIGH,[],[],[],[],OPENVAS,pdfs_batch_v1_deepseek,openvas_hackersploit_bwapp-docker,172.30.9.4
Apache HTTP Server < 2.4.58 'mod_macro' Out-of-bounds Read Vulnerability - Linux,['Apache HTTP Server is prone to an out-of-bounds read vulnerability in mod_macro.'],"['Installed version: 2.4.7', 'Fixed version: 2.4.58', 'Installation path / port: 80/tcp']","['Checks if a vulnerable version is present on the target host.', ""Details: Apache HTTP Server < 2.4.58 'mod_macro' Out-of-bounds Read Vulnerability - Linux"", 'OID:1.3.6.1.4.1.25623.1.0.100272', 'Version used: 2024-02-15T05:05:40Z']","['Product: cpe:/a:apache:http_server:2.4.7', 'Method: Apache HTTP Server Detection Consolidation', 'OID: 1.3.6.1.4.1.25623.1.0.117232)']",[],"['Solution type: VendorFix', 'Update to version 2.4.58 or later.']",[],[],['7.5'],80.0,tcp,HIGH,"['cve: CVE-2023-31122', 'url: https://httpd.apache.org/security/vulnerabilities_24.html#2.4.58', 'url: https://www.openwall.com/lists/oss-security/2023/10/19/4', 'cert-bund: WID-SEC-2024-1226', 'cert-bund: WID-SEC-2024-0899', 'cert-bund: WID-SEC-2024-0869', 'cert-bund: WID-SEC-2024-0769', 'cert-bund: WID-SEC-2024-0107', 'cert-bund: WID-SEC-2023-2917', 'cert-bund: WID-SEC-2023-2712', 'dfn-cert: DFN-CERT-2024-1411', 'dfn-cert: DFN-CERT-2024-1010', 'dfn-cert: DFN-CERT-2024-1000', 'dfn-cert: DFN-CERT-2024-0732', 'dfn-cert: DFN-CERT-2023-2640', 'dfn-cert: DFN-CERT-2023-2583']",[],[],[],OPENVAS,pdfs_batch_v1_deepseek,openvas_hackersploit_bwapp-docker,172.30.9.4
Apache HTTP Server OPTIONS Memory Leak Vulnerability (Optionsbleed) - Version Check,"[""Apache HTTP Server allows remote attackers to read secret data from process memory if the Limit directive can be set in a user's .htaccess file, or if httpd.conf has certain misconfigurations, aka Optionsbleed.""]","['Installed version: 2.4.7', 'Fixed version: 2.4.28', 'Installation path / port: 80/tcp']","['Checks if a vulnerable version is present on the target host.', 'Details: Apache HTTP Server OPTIONS Memory Leak Vulnerability (Optionsbleed) - Version C.', 'OID:1.3.6.1.4.1.25623.1.0.108252', 'Version used: 2025-01-21T05:37:33Z']","['Product: cpe:/a:apache:http_server:2.4.7', 'Method: Apache HTTP Server Detection Consolidation', 'OID: 1.3.6.1.4.1.25623.1.0.117232']","[""The successful exploitation allows the attacker to read chunks of the host's memory.""]","['Solution type: VendorFix', 'Update to Apache HTTP Server 2.4.28. For Apache HTTP Server running version 2.2.34 apply the patch linked in the references.', ""As a workaround the usage of .htaccess should be disabled completely via the 'AllowOverride None' directive within the webservers configuration. Furthermore all <Limit> statements within the webserver configuration needs to be verified for invalid HTTP methods.""]","['Optionsbleed is a use after free error in the Apache HTTP Server that causes a corrupted Allow header to be constructed in response to HTTP OPTIONS requests. This can leak pieces of arbitrary memory from the server process that may contain secrets. The memory pieces change after multiple requests, so for a vulnerable host an arbitrary number of memory chunks can be leaked.', ""The bug appears if a webmaster tries to use the 'Limit' directive with an invalid HTTP method."", 'Example .htaccess:', '<Limit abcxyz> </Limit>']",[],['7.5'],80.0,tcp,HIGH,"['cve: CVE-2017-9798', 'url: http://openwall.com/lists/oss-security/2017/09/18/2', 'url: https://blog.fuzzing-project.org/60-Optionsbleed-HTTP-OPTIONS-method-can-leak-Apaches-server-memory.html', 'url: http://www.securityfocus.com/bid/100872', 'url: https://archive.apache.org/dist/httpd/patches/apply_to_2.2.34/', 'url: https://www.apache.org/dist/httpd/CHANGES_2.4.28', 'cert-bund: WID-SEC-2023-1594', 'cert-bund: CB-K18/1012', 'cert-bund: CB-K18/0800', 'cert-bund: CB-K18/0606', 'cert-bund: CB-K18/0098', 'cert-bund: CB-K18/0066', 'cert-bund: CB-K17/2188', 'cert-bund: CB-K17/2117', 'cert-bund: CB-K17/2021', 'cert-bund: CB-K17/1980', 'cert-bund: CB-K17/1936', 'cert-bund: CB-K17/1871', 'cert-bund: CB-K17/1773', 'cert-bund: CB-K17/1768', 'cert-bund: CB-K17/1587', 'dfn-cert: DFN-CERT-2019-0359', 'dfn-cert: DFN-CERT-2018-2113', 'dfn-cert: DFN-CERT-2018-1070', 'dfn-cert: DFN-CERT-2018-0725', 'dfn-cert: DFN-CERT-2018-0100', 'dfn-cert: DFN-CERT-2018-0077', 'dfn-cert: DFN-CERT-2017-2290', 'dfn-cert: DFN-CERT-2017-2211', 'dfn-cert: DFN-CERT-2017-2108', 'dfn-cert: DFN-CERT-2017-2070', 'dfn-cert: DFN-CERT-2017-2021']",[],[],[],OPENVAS,pdfs_batch_v1_deepseek,openvas_hackersploit_bwapp-docker,172.30.9.4
Apache HTTP Server mod_session_crypto Vulnerability (Dec 2016) - Linux,['Apache HTTP Server is prone to a vulnerability in mod_session_crypto.'],"['Installed version: 2.4.7', 'Fixed version: 2.4.25', 'Installation path / port: 80/tcp']","['Checks if a vulnerable version is present on the target host.', 'Details: Apache HTTP Server mod_session_crypto Vulnerability (Dec 2016) - Linux', 'OID:1.3.6.1.4.1.25623.1.0.147045', 'Version used: 2021-11-01T14:03:43Z']","['cpe:/a:apache:http_server:2.4.7', 'Detected by Apache HTTP Server Detection Consolidation (OID: 1.3.6.1.4.1.25623.1 ->.0.117232)']",[],"['Solution type: VendorFix', 'Update to version 2.4.25 or later.']","['mod_sessioncrypto is encrypting its data/cookie using the congured ciphers with possibly either CBC or ECB modes of operation (AES256-CBC by default), hence no selectable or builtin authenticated encryption. This makes it vulnerable to padding oracle attacks, particularly with CBC. An authentication tag (SipHash MAC) is now added to prevent such attacks.']",[],['7.5'],80.0,tcp,HIGH,"['cve: CVE-2016-0736', 'url: https://httpd.apache.org/security/vulnerabilities_24.html', 'cert-bund: WID-SEC-2025-0370', 'cert-bund: CB-K19/0354', 'cert-bund: CB-K17/1854', 'cert-bund: CB-K17/1622', 'cert-bund: CB-K17/0955', 'cert-bund: CB-K17/0794', 'cert-bund: CB-K17/0704', 'cert-bund: CB-K17/0527', 'cert-bund: CB-K16/1995', 'dfn-cert: DFN-CERT-2017-1925', 'dfn-cert: DFN-CERT-2017-1692', 'dfn-cert: DFN-CERT-2017-0988', 'dfn-cert: DFN-CERT-2017-0814', 'dfn-cert: DFN-CERT-2017-0723', 'dfn-cert: DFN-CERT-2017-0532', 'dfn-cert: DFN-CERT-2016-2108']",[],[],[],OPENVAS,pdfs_batch_v1_deepseek,openvas_hackersploit_bwapp-docker,172.30.9.4
EasyPHP Webserver <= 12.1 Multiple Vulnerabilities - Active Check,['EasyPHP Webserver is prone to multiple vulnerabilities.'],"['Vulnerable URL: http://bwapp-alt.trabalho_vulnnet/phpinfo.php', 'Concluded from:', '<title>phpinfo()</title><meta name=""ROBOTS"" content=""NOINDEX,NOFOLLOW,NOARCHIV ->E"" /></head>', '<tr><td class=""e"">Configuration File (php.ini) Path </td><td class=""v"">/etc/ph ->p5/apache2 </td></tr>', '<h2>PHP Variables</h2>', '<title>phpinfo()</title><meta name=""ROBOTS"" content=""NOINDEX,NOFOLLOW,NOARCHIV', '->E"" /></head>', '<tr><td class=""e"">Configuration File (php.ini) Path </td><td class=""v"">/etc/ph', '->p5/apache2 </td></tr>']","['Sends a crafted HTTP GET request and checks the response.', 'Note: It is currently expected that a result of this VT is reported if the system is generally', 'exposing a phpinfo() output on the relevant URL / endpoint (independent from the running', 'product). Exposing such sensitive information is generally seen as a security misconguration', 'and should be avoided.', 'Details: EasyPHP Webserver <= 12.1 Multiple Vulnerabilities - Active Check', 'OID:1.3.6.1.4.1.25623.1.0.803189', 'Version used: 2025-11-11T05:40:18Z']","['Product: cpe:/a:apache:http_server:2.4.7', 'Method: Apache HTTP Server Detection Consolidation', 'OID: 1.3.6.1.4.1.25623.1.0.117232)']","['Successful exploitation will allow attackers to gain administrative access, disclose the information, inject PHP code/shell and execute a remote PHP Code.', 'Successful exploitation will allow attackers to gain administrative access, disclose the information,', 'inject PHP code/shell and execute a remote PHP Code.']","['Solution type: WillNotFix', 'No known solution was made available for at least one year since the disclosure of this vulnera-', 'bility. Likely none will be provided anymore. General solution options are to upgrade to a newer', 'release, disable respective features, remove the product or replace the product by another one.']","['The bug in EasyPHP WebServer Manager, its skipping authentication for certain requests.', 'Which allows to bypass the authentication, disclose the information or execute a remote PHP', 'code.']",[],['7.5'],,,HIGH,"['cve: CVE-2016-0736', 'url: https://httpd.apache.org/security/vulnerabilities_24.html', 'cert-bund: WID-SEC-2025-0370', 'cert-bund: CB-K19/0354', 'url: https://cxsecurity.com/issue/WLB-2013040069']",[],[],[],OPENVAS,pdfs_batch_v1_deepseek,openvas_hackersploit_bwapp-docker,172.30.9.4
PHP 'CVE-2017-7189' Improper Input Validation Vulnerability - Linux,['PHP is improperly validating input from untrusted input.'],"['Installed version: 5.5.9', 'Fixed version: None', 'Installation', 'path / port: 80/tcp']",[],"['cpe:/a:php:php:5.5.9', 'Detected by PHP Detection Consolidation (OID: 1.3.6.1.4.1.25623.1.0.171722)']",[],"['Solution type: WillNotFix', 'No known solution was made available for at least one year since the disclosure of this vulnera-', 'bility. Likely none will be provided anymore. General solution options are to upgrade to a newer', 'release, disable respective features, remove the product or replace the product by another one.']",[],[],['7.5'],80.0,tcp,HIGH,[],[],[],[],OPENVAS,pdfs_batch_v1_deepseek,openvas_hackersploit_bwapp-docker,172.30.9.4
PHP 'CVE-2017-7189' Improper Input Validation Vulnerability - Linux,['PHP is improperly validating input from untrusted input.'],"['Installed version: 5.5.9', 'Fixed version: None', 'Installation', 'path / port: 80/tcp']","['Checks if a vulnerable version is present on the target host.', ""Details: PHP 'CVE-2017-7189' Improper Input Validation Vulnerability - Linux"", 'OID:1.3.6.1.4.1.25623.1.0.108874', 'Version used: 2025-09-24T05:39:03Z']","['Product: cpe:/a:php:php:5.5.9', 'Method: PHP Detection Consolidation', 'OID: 1.3.6.1.4.1.25623.1.0.171722)']",[],"['Solution type: WillNotFix', 'No solution was made available by the vendor. General solution options are to upgrade to a', 'newer release, disable respective features, remove the product or replace the product by another', 'one.', 'Note: PHP versions 7.0.18 and 7.1.4 introduced a x which was reverted again in version 7.0.19', ""/ 7.1.5 respectively and the x wasn't introduced again as of today (08-2020).""]","['main/streams/xp_socket.c in PHP misparses fsockopen calls, such as by interpreting fsock-', ""open('127.0.0.1:80', 443) as if the address/port were 127.0.0.1:80:443, which is later truncated to"", '127.0.0.1:80. This behavior has a security risk if the explicitly provided port number (i.e., 443 in', 'this example) is hardcoded into an application as a security policy, but the hostname argument', '(i.e., 127.0.0.1:80 in this example) is obtained from untrusted input.']",[],['7.5'],,,HIGH,"['cve: CVE-2017-7189', 'url: https://bugs.php.net/bug.php?id=74192', 'url: https://bugs.php.net/bug.php?id=74429', 'url: https://github.com/php/php-src/commit/bab0b99f376dac9170ac81382a5ed526938d5', '->95a']",[],[],[],OPENVAS,pdfs_batch_v1_deepseek,openvas_hackersploit_bwapp-docker,172.30.9.4
"PHP 5.4.44, 5.5.x < 5.5.28, 5.6.x < 5.6.12 Multiple Vulnerabilities (Mar 2016) - Linux",[],[],[],['Product: cpe:/a:php:php:5.5.9'],[],"['Solution type: WillNotFix', 'No solution was made available by the vendor. General solution options are to upgrade to a', 'newer release, disable respective features, remove the product or replace the product by another', 'one.', 'Note: PHP versions 7.0.18 and 7.1.4 introduced a x which was reverted again in version 7.0.19', ""/ 7.1.5 respectively and the x wasn't introduced again as of today (08-2020).""]","['main/streams/xp_socket.c in PHP misparses fsockopen calls, such as by interpreting fsock-', ""open('127.0.0.1:80', 443) as if the address/port were 127.0.0.1:80:443, which is later truncated to"", '127.0.0.1:80. This behavior has a security risk if the explicitly provided port number (i.e., 443 in', 'this example) is hardcoded into an application as a security policy, but the hostname argument', '(i.e., 127.0.0.1:80 in this example) is obtained from untrusted input.']",[],['7.5'],,,HIGH,"['cve: CVE-2017-7189', 'url: https://bugs.php.net/bug.php?id=74192', 'url: https://bugs.php.net/bug.php?id=74429', 'url: https://github.com/php/php-src/commit/bab0b99f376dac9170ac81382a5ed526938d5', '->95a']",[],[],[],OPENVAS,pdfs_batch_v1_deepseek,openvas_hackersploit_bwapp-docker,172.30.9.4
"PHP 5.4.44, 5.5.x < 5.5.28, 5.6.x < 5.6.12 Multiple Vulnerabilities (Mar 2016) - Linux",['PHP is prone to multiple vulnerabilities.'],"['Installed version: 5.5.9', 'Fixed version: 5.5.28', 'Installation path / port: 80/tcp']","['Checks if a vulnerable version is present on the target host.', 'Details: PHP 5.4.44, 5.5.x < 5.5.28, 5.6.x < 5.6.12 Multiple Vulnerabilities (Mar 2016) .', '->..', 'OID:1.3.6.1.4.1.25623.1.0.807503', 'Version used: 2025-09-24T05:39:03Z']","['Product: cpe:/a:php:php:5.5.9', 'Method: PHP Detection Consolidation', 'OID: 1.3.6.1.4.1.25623.1.0.171722)']",['Successfully exploiting these issues allow remote attackers to execute arbitrary code and to create or overwrite arbitrary les on the system and this may lead to launch further attacks.'],"['Solution type: VendorFix', 'Update to version 5.4.44, 5.5.28, 5.6.12 or later.']","['The following aws exist:', '- Multiple use-after-free vulnerabilities in SPL unserialize implementation.', ""- Insucient validation of user supplied input by 'phar/phar_object.c' script.""]",[],['7.5'],80.0,tcp,HIGH,"['cve: CVE-2015-6831', 'cve: CVE-2015-6832', 'cve: CVE-2015-6833', 'url: https://bugs.php.net/bug.php?id=70068', 'url: http://www.securityfocus.com/bid/76737', 'url: http://www.securityfocus.com/bid/76739', 'url: http://www.securityfocus.com/bid/76735', 'url: http://www.openwall.com/lists/oss-security/2015/08/19/3', 'cert-bund: CB-K16/0944', 'cert-bund: CB-K16/0422', 'cert-bund: CB-K15/1571', 'cert-bund: CB-K15/1439', 'cert-bund: CB-K15/1415', 'cert-bund: CB-K15/1261', 'dfn-cert: DFN-CERT-2016-1004', 'dfn-cert: DFN-CERT-2016-0460', 'dfn-cert: DFN-CERT-2015-1658', 'dfn-cert: DFN-CERT-2015-1515', 'dfn-cert: DFN-CERT-2015-1493', 'dfn-cert: DFN-CERT-2015-1335']",[],[],[],OPENVAS,pdfs_batch_v1_deepseek,openvas_hackersploit_bwapp-docker,172.30.9.4
